"to","from","weight","color","weight_abs","target_species","source_species","Treatment","from_Kingdom","from_Phylum","from_Class","from_Order","from_Family","from_Genus","from_Species","to_Kingdom","to_Phylum","to_Class","to_Order","to_Family","to_Genus","to_Species"
"75dfbaa6610d42e3af05d0549e07f6f8","3d5eeda3774194ca21d0b4dafe24f075",0.153,"darkblue",0.153,"Genus:Gemmata","Genus:Cavicella","AMF","Bacteria","Planctomycetota","Planctomycetia","Gemmatales","Gemmataceae","Gemmata","Genus:Gemmata","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Cavicella","Genus:Cavicella"
"75dfbaa6610d42e3af05d0549e07f6f8","5f17e4af39186c5822db6c135bb7c744",0.0878,"darkblue",0.0878,"Genus:Cavicella","Genus:Solimonas","Vermont_AMF","Bacteria","Proteobacteria","Gammaproteobacteria","Nevskiales","Nevskiaceae","Solimonas","Genus:Solimonas","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Cavicella","Genus:Cavicella"
"75dfbaa6610d42e3af05d0549e07f6f8","703bf3fd1a8e40f08082ba6f9d6e942b",0.0061,"darkblue",0.0061,"Genus:Caulifigura","Genus:Cavicella","Vermont","Bacteria","Planctomycetota","Planctomycetia","Planctomycetales","Planctomycetaceae","Caulifigura","Genus:Caulifigura","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Cavicella","Genus:Cavicella"
"75dfbaa6610d42e3af05d0549e07f6f8","5f17e4af39186c5822db6c135bb7c744",0.0655,"darkblue",0.0655,"Genus:Cavicella","Genus:Solimonas","EBPR","Bacteria","Proteobacteria","Gammaproteobacteria","Nevskiales","Nevskiaceae","Solimonas","Genus:Solimonas","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Cavicella","Genus:Cavicella"
"772040d7563cd07239a82ca7478f94f8","2540caba6ee4758f7b138bbe10835346",0.182,"darkblue",0.182,"Genus:Asprobacter","Genus:Castellaniella","AMF","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Castellaniella","Genus:Castellaniella","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Asprobacter","Genus:Asprobacter"
"78509c68a7f4cf5bcab1504c17517d98","0a9495dc2a22f1eefcd9e4e4ebd2617f",0.299,"darkblue",0.299,"Genus:Aromatoleum","Family:Dermatophilaceae","EBPR","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Aromatoleum","Genus:Aromatoleum","Bacteria","Actinobacteriota","Actinomycetia","Actinomycetales","Dermatophilaceae","Family:Dermatophilaceae","Family:Dermatophilaceae"
"78509c68a7f4cf5bcab1504c17517d98","41e2d3409526bc0f599275652ddfe699",0.0818,"darkblue",0.0818,"Genus:HS-T3","Family:Dermatophilaceae","EBPR","Bacteria","Chlamydiota","Chlamydiia","Chlamydiales","Parachlamydiaceae","HS-T3","Genus:HS-T3","Bacteria","Actinobacteriota","Actinomycetia","Actinomycetales","Dermatophilaceae","Family:Dermatophilaceae","Family:Dermatophilaceae"
"78509c68a7f4cf5bcab1504c17517d98","472466279b75a9efd1ce4fbc71e9f0bd",-0.115,"red",0.115,"Family:Dermatophilaceae","Genus:Pseudomonas","EBPR","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Genus:Pseudomonas","Bacteria","Actinobacteriota","Actinomycetia","Actinomycetales","Dermatophilaceae","Family:Dermatophilaceae","Family:Dermatophilaceae"
"7f0d930c54cb0d4da8e702890d4abb17","0d6cdab8d3abc62b38ef5d70ffffde98",-0.137,"red",0.137,"Genus:UBA2386","Genus:Stenotrophobium","EBPR","Bacteria","Proteobacteria","Gammaproteobacteria","Nevskiales","Nevskiaceae","Stenotrophobium","Genus:Stenotrophobium","Bacteria","Planctomycetota","UBA1135","UBA2386","UBA2386","UBA2386","Genus:UBA2386"
"805619c315231af3e676d65dc09b09b6","33a198a979ec6f8252b36eb5ae643d5e",0.017,"darkblue",0.017,"Genus:Planctomyces","Family:Xanthomonadaceae","EBPR","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Family:Xanthomonadaceae","Family:Xanthomonadaceae","Bacteria","Planctomycetota","Planctomycetia","Planctomycetales","Planctomycetaceae","Planctomyces","Genus:Planctomyces"
"805619c315231af3e676d65dc09b09b6","472466279b75a9efd1ce4fbc71e9f0bd",-0.0142,"red",0.0142,"Genus:Planctomyces","Genus:Pseudomonas","EBPR","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Genus:Pseudomonas","Bacteria","Planctomycetota","Planctomycetia","Planctomycetales","Planctomycetaceae","Planctomyces","Genus:Planctomyces"
"805619c315231af3e676d65dc09b09b6","123e950130b49f3692b2898d9a43ef9c",0.00869,"darkblue",0.00869,"Genus:OLB10","Genus:Planctomyces","EBPR","Bacteria","Bacteroidota","Bacteroidia","AKYH767-A","OLB10","OLB10","Genus:OLB10","Bacteria","Planctomycetota","Planctomycetia","Planctomycetales","Planctomycetaceae","Planctomyces","Genus:Planctomyces"
"80eddc78aab05c0978f00a334c20d636","3bed507c2cb7458e3bd9b0ee3692fecb",0.0519,"darkblue",0.0519,"Genus:Actinocatenispora","Family:Streptomycetaceae","Vermont","Bacteria","Actinobacteriota","Actinomycetia","Streptomycetales","Streptomycetaceae","Family:Streptomycetaceae","Family:Streptomycetaceae","Bacteria","Actinobacteriota","Actinomycetia","Mycobacteriales","Micromonosporaceae","Actinocatenispora","Genus:Actinocatenispora"
"817725950d1e7e63b3d8d62ea796d24e","4ed0abce9662a5fe27b3ceb5bf6ec61f",0.0141,"darkblue",0.0141,"Genus:Baekduia","Genus:Sphingomonas","Vermont","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Genus:Sphingomonas","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Baekduia","Genus:Baekduia"
"817725950d1e7e63b3d8d62ea796d24e","2e55ec639999a5f78b2ad9c1a83cb5e3",0.0503,"darkblue",0.0503,"Genus:Baekduia","Genus:Streptomyces","Vermont","Bacteria","Actinobacteriota","Actinomycetia","Streptomycetales","Streptomycetaceae","Streptomyces","Genus:Streptomyces","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Baekduia","Genus:Baekduia"
"82cb19f8b1933c4dbe9a466ca60d9a55","1ae76587d5490a489cf3ee10540ddf05",0.074,"darkblue",0.074,"Genus:ELB16-189","Genus:SB25","AMF","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","ELB16-189","Genus:ELB16-189","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tenuifilaceae","SB25","Genus:SB25"
"82cb19f8b1933c4dbe9a466ca60d9a55","5f17e4af39186c5822db6c135bb7c744",0.00919,"darkblue",0.00919,"Genus:SB25","Genus:Solimonas","EBPR","Bacteria","Proteobacteria","Gammaproteobacteria","Nevskiales","Nevskiaceae","Solimonas","Genus:Solimonas","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tenuifilaceae","SB25","Genus:SB25"
"83233b11607e6ceeca0bb04473bdb798","3d5eeda3774194ca21d0b4dafe24f075",-0.0966,"red",0.0966,"Genus:Gemmata","Genus:Peredibacter","EBPR_AMF","Bacteria","Planctomycetota","Planctomycetia","Gemmatales","Gemmataceae","Gemmata","Genus:Gemmata","Bacteria","Bdellovibrionota","Bacteriovoracia","Bacteriovoracales","Peredibacteraceae","Peredibacter","Genus:Peredibacter"
"83233b11607e6ceeca0bb04473bdb798","0d6cdab8d3abc62b38ef5d70ffffde98",0.104,"darkblue",0.104,"Genus:Peredibacter","Genus:Stenotrophobium","Vermont","Bacteria","Proteobacteria","Gammaproteobacteria","Nevskiales","Nevskiaceae","Stenotrophobium","Genus:Stenotrophobium","Bacteria","Bdellovibrionota","Bacteriovoracia","Bacteriovoracales","Peredibacteraceae","Peredibacter","Genus:Peredibacter"
"83233b11607e6ceeca0bb04473bdb798","3d5eeda3774194ca21d0b4dafe24f075",-0.0987,"red",0.0987,"Genus:Gemmata","Genus:Peredibacter","Vermont","Bacteria","Planctomycetota","Planctomycetia","Gemmatales","Gemmataceae","Gemmata","Genus:Gemmata","Bacteria","Bdellovibrionota","Bacteriovoracia","Bacteriovoracales","Peredibacteraceae","Peredibacter","Genus:Peredibacter"
"83233b11607e6ceeca0bb04473bdb798","1ae76587d5490a489cf3ee10540ddf05",-0.0541,"red",0.0541,"Genus:ELB16-189","Genus:Peredibacter","EBPR_AMF","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","ELB16-189","Genus:ELB16-189","Bacteria","Bdellovibrionota","Bacteriovoracia","Bacteriovoracales","Peredibacteraceae","Peredibacter","Genus:Peredibacter"
"83e948f389f9d97b0c975afc880989e8","5790585ab29ff4d6d0eff0fa640e4e6c",0.307,"darkblue",0.307,"Genus:Priestia","Class:Actinomycetia","EBPR","Bacteria","Actinobacteriota","Actinomycetia","Class:Actinomycetia","Class:Actinomycetia","Class:Actinomycetia","Class:Actinomycetia","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Priestia","Genus:Priestia"
"83e948f389f9d97b0c975afc880989e8","166c78871c43542006d73b3d21e287fd",-0.0641,"red",0.0641,"Genus:Afipia","Genus:Priestia","EBPR","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Afipia","Genus:Afipia","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Priestia","Genus:Priestia"
"84c4aa4b9d5139f71ed16ae7ab5d0ea2","21d05aac8070d05f493325ca352fde48",0.0366,"darkblue",0.0366,"Genus:Fluviicola","Family:Haliangiaceae","EBPR_AMF","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola","Genus:Fluviicola","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Family:Haliangiaceae","Family:Haliangiaceae"
"86f9025d2c0fe53e002708cb25e54dbb","82cb19f8b1933c4dbe9a466ca60d9a55",-0.0438,"red",0.0438,"Genus:Paludisphaera","Genus:SB25","EBPR","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tenuifilaceae","SB25","Genus:SB25","Bacteria","Planctomycetota","Planctomycetia","Isosphaerales","Isosphaeraceae","Paludisphaera","Genus:Paludisphaera"
"86f9025d2c0fe53e002708cb25e54dbb","2e55ec639999a5f78b2ad9c1a83cb5e3",0.144,"darkblue",0.144,"Genus:Paludisphaera","Genus:Streptomyces","AMF","Bacteria","Actinobacteriota","Actinomycetia","Streptomycetales","Streptomycetaceae","Streptomyces","Genus:Streptomyces","Bacteria","Planctomycetota","Planctomycetia","Isosphaerales","Isosphaeraceae","Paludisphaera","Genus:Paludisphaera"
"86f9025d2c0fe53e002708cb25e54dbb","1ae76587d5490a489cf3ee10540ddf05",0.048,"darkblue",0.048,"Genus:ELB16-189","Genus:Paludisphaera","EBPR","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","ELB16-189","Genus:ELB16-189","Bacteria","Planctomycetota","Planctomycetia","Isosphaerales","Isosphaeraceae","Paludisphaera","Genus:Paludisphaera"
"86f9025d2c0fe53e002708cb25e54dbb","805619c315231af3e676d65dc09b09b6",0.0347,"darkblue",0.0347,"Genus:Planctomyces","Genus:Paludisphaera","EBPR","Bacteria","Planctomycetota","Planctomycetia","Planctomycetales","Planctomycetaceae","Planctomyces","Genus:Planctomyces","Bacteria","Planctomycetota","Planctomycetia","Isosphaerales","Isosphaeraceae","Paludisphaera","Genus:Paludisphaera"
"86f9025d2c0fe53e002708cb25e54dbb","5f17e4af39186c5822db6c135bb7c744",-0.147,"red",0.147,"Genus:Paludisphaera","Genus:Solimonas","EBPR","Bacteria","Proteobacteria","Gammaproteobacteria","Nevskiales","Nevskiaceae","Solimonas","Genus:Solimonas","Bacteria","Planctomycetota","Planctomycetia","Isosphaerales","Isosphaeraceae","Paludisphaera","Genus:Paludisphaera"
"8a898a1118ac4325c35f91ffb8a4afed","3ad61548da9203a29f9c0130db978f6b",0.103,"darkblue",0.103,"Genus:Bacillus","Genus:Pullulanibacillus","AMF","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Genus:Bacillus","Bacteria","Firmicutes","Bacilli","Bacillales","Sporolactobacillaceae","Pullulanibacillus","Genus:Pullulanibacillus"
"8a898a1118ac4325c35f91ffb8a4afed","2e55ec639999a5f78b2ad9c1a83cb5e3",0.203,"darkblue",0.203,"Genus:Pullulanibacillus","Genus:Streptomyces","AMF","Bacteria","Actinobacteriota","Actinomycetia","Streptomycetales","Streptomycetaceae","Streptomyces","Genus:Streptomyces","Bacteria","Firmicutes","Bacilli","Bacillales","Sporolactobacillaceae","Pullulanibacillus","Genus:Pullulanibacillus"
"8a898a1118ac4325c35f91ffb8a4afed","6c5f4f9666d82b1bedf94e99acfe6741",0.067,"darkblue",0.067,"Genus:Pullulanibacillus","Genus:Neobacillus","Control","Bacteria","Firmicutes","Bacilli","Bacillales","DSM-18226","Neobacillus","Genus:Neobacillus","Bacteria","Firmicutes","Bacilli","Bacillales","Sporolactobacillaceae","Pullulanibacillus","Genus:Pullulanibacillus"
"8a898a1118ac4325c35f91ffb8a4afed","7075f18780b53b3903037546f5540e71",0.0192,"darkblue",0.0192,"Genus:Pullulanibacillus","Genus:Frateuria","AMF","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Frateuria","Genus:Frateuria","Bacteria","Firmicutes","Bacilli","Bacillales","Sporolactobacillaceae","Pullulanibacillus","Genus:Pullulanibacillus"
"8a898a1118ac4325c35f91ffb8a4afed","0fe129715f2638c56da85e85b1e40bb2",0.0405,"darkblue",0.0405,"Family:Moraxellaceae","Genus:Pullulanibacillus","EBPR","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Family:Moraxellaceae","Family:Moraxellaceae","Bacteria","Firmicutes","Bacilli","Bacillales","Sporolactobacillaceae","Pullulanibacillus","Genus:Pullulanibacillus"
"8a898a1118ac4325c35f91ffb8a4afed","472466279b75a9efd1ce4fbc71e9f0bd",0.0471,"darkblue",0.0471,"Genus:Pseudomonas","Genus:Pullulanibacillus","Control","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Genus:Pseudomonas","Bacteria","Firmicutes","Bacilli","Bacillales","Sporolactobacillaceae","Pullulanibacillus","Genus:Pullulanibacillus"
"8f813280e8cc1c972cdf97b409fa6840","5251b44f09b6bd5b54378a19608ffca2",0.0178,"darkblue",0.0178,"Genus:Agriterribacter","Genus:Prosthecobacter","EBPR","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Agriterribacter","Genus:Agriterribacter","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Prosthecobacter","Genus:Prosthecobacter"
"90d281aaf588bad4be3327bfc03d6249","507a85379fb46aba8204ea8720870eab",-0.00481,"red",0.00481,"Genus:Pirellula","Genus:Pandoraea","EBPR_AMF","Bacteria","Planctomycetota","Planctomycetia","Pirellulales","Pirellulaceae","Pirellula","Genus:Pirellula","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Pandoraea","Genus:Pandoraea"
"90d281aaf588bad4be3327bfc03d6249","3d5eeda3774194ca21d0b4dafe24f075",-0.0141,"red",0.0141,"Genus:Pandoraea","Genus:Gemmata","Vermont","Bacteria","Planctomycetota","Planctomycetia","Gemmatales","Gemmataceae","Gemmata","Genus:Gemmata","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Pandoraea","Genus:Pandoraea"
"90d281aaf588bad4be3327bfc03d6249","4f5e4a0bc4f775254bd9bc8b2ea8344b",0.0116,"darkblue",0.0116,"Family:Methylophilaceae","Genus:Pandoraea","Vermont","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Methylophilaceae","Family:Methylophilaceae","Family:Methylophilaceae","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Pandoraea","Genus:Pandoraea"
"90d281aaf588bad4be3327bfc03d6249","472466279b75a9efd1ce4fbc71e9f0bd",0.0829,"darkblue",0.0829,"Genus:Pandoraea","Genus:Pseudomonas","Vermont","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Genus:Pseudomonas","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Pandoraea","Genus:Pandoraea"
"945184b6386c192c0066e0a98a154780","29e1fbe832ebeacb55e1d087022e4ab6",0.0836,"darkblue",0.0836,"Family:Enterobacteriaceae","Genus:Nocardioides","AMF","Bacteria","Actinobacteriota","Actinomycetia","Propionibacteriales","Nocardioidaceae","Nocardioides","Genus:Nocardioides","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Family:Enterobacteriaceae","Family:Enterobacteriaceae"
"945184b6386c192c0066e0a98a154780","90d281aaf588bad4be3327bfc03d6249",0.189,"darkblue",0.189,"Genus:Pandoraea","Family:Enterobacteriaceae","EBPR","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Pandoraea","Genus:Pandoraea","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Family:Enterobacteriaceae","Family:Enterobacteriaceae"
"95a44ad6afffeead68dda08111b23cf2","1ebf3c81b9f872f5a309a1a08ab97d1a",-0.0589,"red",0.0589,"Kingdom:Bacteria","Genus:Dyadobacter","EBPR","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Dyadobacter","Genus:Dyadobacter","Bacteria","Kingdom:Bacteria","Kingdom:Bacteria","Kingdom:Bacteria","Kingdom:Bacteria","Kingdom:Bacteria","Kingdom:Bacteria"
"95a44ad6afffeead68dda08111b23cf2","34b8f9e53bd9a463bffcf9afe5d97457",0.0308,"darkblue",0.0308,"Kingdom:Bacteria","Genus:Niastella","Vermont","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Niastella","Genus:Niastella","Bacteria","Kingdom:Bacteria","Kingdom:Bacteria","Kingdom:Bacteria","Kingdom:Bacteria","Kingdom:Bacteria","Kingdom:Bacteria"
"95a44ad6afffeead68dda08111b23cf2","1ed6f4ce71546bfb9593edd78456b74f",0.0102,"darkblue",0.0102,"Kingdom:Bacteria","Class:Bacilli","EBPR","Bacteria","Firmicutes","Bacilli","Class:Bacilli","Class:Bacilli","Class:Bacilli","Class:Bacilli","Bacteria","Kingdom:Bacteria","Kingdom:Bacteria","Kingdom:Bacteria","Kingdom:Bacteria","Kingdom:Bacteria","Kingdom:Bacteria"
"95a7e70fb332ba3cda224b5fa86471f2","2e26c467a2ec95e28ba3ec52e968ecac",0.064,"darkblue",0.064,"Genus:Pseudolabrys","Genus:Reyranella","Vermont","Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella","Genus:Reyranella","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys","Genus:Pseudolabrys"
"95a7e70fb332ba3cda224b5fa86471f2","2540caba6ee4758f7b138bbe10835346",0.128,"darkblue",0.128,"Genus:Castellaniella","Genus:Pseudolabrys","Vermont","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Castellaniella","Genus:Castellaniella","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys","Genus:Pseudolabrys"
"95a7e70fb332ba3cda224b5fa86471f2","495a55d8d11cd52d679f26c575ec7c72",0.218,"darkblue",0.218,"Family:Gemmatimonadaceae","Genus:Pseudolabrys","AMF","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Family:Gemmatimonadaceae","Family:Gemmatimonadaceae","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys","Genus:Pseudolabrys"
"95d08381352f71ef3bc48445f8ccab02","3d5eeda3774194ca21d0b4dafe24f075",0.023,"darkblue",0.023,"Genus:Novosphingobium","Genus:Gemmata","Vermont","Bacteria","Planctomycetota","Planctomycetia","Gemmatales","Gemmataceae","Gemmata","Genus:Gemmata","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium","Genus:Novosphingobium"
"95d08381352f71ef3bc48445f8ccab02","703bf3fd1a8e40f08082ba6f9d6e942b",0.00211,"darkblue",0.00211,"Genus:Caulifigura","Genus:Novosphingobium","Vermont","Bacteria","Planctomycetota","Planctomycetia","Planctomycetales","Planctomycetaceae","Caulifigura","Genus:Caulifigura","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium","Genus:Novosphingobium"
"95d08381352f71ef3bc48445f8ccab02","48ccf1e2969896d59252679ec29a8aa2",0.0228,"darkblue",0.0228,"Genus:Chryseolinea","Genus:Novosphingobium","Vermont","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Chryseolinea","Genus:Chryseolinea","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium","Genus:Novosphingobium"
"95d08381352f71ef3bc48445f8ccab02","1950f790c3f5306e08d16bbcb71a0658",0.033,"darkblue",0.033,"Genus:Rhizomicrobium","Genus:Novosphingobium","Vermont","Bacteria","Proteobacteria","Alphaproteobacteria","Micropepsales","Micropepsaceae","Rhizomicrobium","Genus:Rhizomicrobium","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium","Genus:Novosphingobium"
"95d08381352f71ef3bc48445f8ccab02","6472eb8b1e09f892aca2f23182962903",0.214,"darkblue",0.214,"Genus:Novosphingobium","Genus:Bradyrhizobium","Vermont","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Bradyrhizobium","Genus:Bradyrhizobium","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium","Genus:Novosphingobium"
"96c197899a73bd0cc281030b9a444607","6e283145ead6dd0b1fae0ef66639e751",0.0253,"darkblue",0.0253,"Family:Polyangiaceae","Genus:Paenibacillus","Vermont","Bacteria","Myxococcota","Polyangia","Polyangiales","Polyangiaceae","Family:Polyangiaceae","Family:Polyangiaceae","Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Paenibacillus","Genus:Paenibacillus"
"9a5ef65f1b4c0a3140b0f46541113b15","1c2b8892a0d7f828d72808cd01cfd199",-0.0489,"red",0.0489,"Genus:Arachidicoccus","Genus:Devosia","AMF","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia","Genus:Devosia","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Arachidicoccus","Genus:Arachidicoccus"
"9a5ef65f1b4c0a3140b0f46541113b15","48ccf1e2969896d59252679ec29a8aa2",-0.0366,"red",0.0366,"Genus:Chryseolinea","Genus:Arachidicoccus","Vermont_AMF","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Chryseolinea","Genus:Chryseolinea","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Arachidicoccus","Genus:Arachidicoccus"
"9a5ef65f1b4c0a3140b0f46541113b15","95d08381352f71ef3bc48445f8ccab02",0.136,"darkblue",0.136,"Genus:Arachidicoccus","Genus:Novosphingobium","AMF","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium","Genus:Novosphingobium","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Arachidicoccus","Genus:Arachidicoccus"
"9a5ef65f1b4c0a3140b0f46541113b15","1950f790c3f5306e08d16bbcb71a0658",0.00454,"darkblue",0.00454,"Genus:Rhizomicrobium","Genus:Arachidicoccus","Vermont","Bacteria","Proteobacteria","Alphaproteobacteria","Micropepsales","Micropepsaceae","Rhizomicrobium","Genus:Rhizomicrobium","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Arachidicoccus","Genus:Arachidicoccus"
"9a5ef65f1b4c0a3140b0f46541113b15","6472eb8b1e09f892aca2f23182962903",0.0183,"darkblue",0.0183,"Genus:Arachidicoccus","Genus:Bradyrhizobium","EBPR","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Bradyrhizobium","Genus:Bradyrhizobium","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Arachidicoccus","Genus:Arachidicoccus"
"9a5ef65f1b4c0a3140b0f46541113b15","95a44ad6afffeead68dda08111b23cf2",-0.0103,"red",0.0103,"Kingdom:Bacteria","Genus:Arachidicoccus","Vermont","Bacteria","Kingdom:Bacteria","Kingdom:Bacteria","Kingdom:Bacteria","Kingdom:Bacteria","Kingdom:Bacteria","Kingdom:Bacteria","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Arachidicoccus","Genus:Arachidicoccus"
"9aad718b09832af2453be1bae68c4a59","7075f18780b53b3903037546f5540e71",0.0753,"darkblue",0.0753,"Genus:Actinospica","Genus:Frateuria","Vermont","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Frateuria","Genus:Frateuria","Bacteria","Actinobacteriota","Actinomycetia","Streptomycetales","Catenulisporaceae","Actinospica","Genus:Actinospica"
"9af7ad2fa6391daebfc5b62990b92393","2540caba6ee4758f7b138bbe10835346",0.0126,"darkblue",0.0126,"Family:Nevskiaceae","Genus:Castellaniella","Vermont","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Castellaniella","Genus:Castellaniella","Bacteria","Proteobacteria","Gammaproteobacteria","Nevskiales","Nevskiaceae","Family:Nevskiaceae","Family:Nevskiaceae"
"9af7ad2fa6391daebfc5b62990b92393","75dfbaa6610d42e3af05d0549e07f6f8",0.00863,"darkblue",0.00863,"Family:Nevskiaceae","Genus:Cavicella","Vermont","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Cavicella","Genus:Cavicella","Bacteria","Proteobacteria","Gammaproteobacteria","Nevskiales","Nevskiaceae","Family:Nevskiaceae","Family:Nevskiaceae"
"9b9b09f2f75e1d03cc376a48dcc62da6","2e26c467a2ec95e28ba3ec52e968ecac",0.0193,"darkblue",0.0193,"Genus:VKM-B-2647","Genus:Reyranella","EBPR_AMF","Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella","Genus:Reyranella","Bacteria","Firmicutes","Bacilli","Paenibacillales","NBRC-103111","VKM-B-2647","Genus:VKM-B-2647"
"9b9b09f2f75e1d03cc376a48dcc62da6","83233b11607e6ceeca0bb04473bdb798",0.0513,"darkblue",0.0513,"Genus:VKM-B-2647","Genus:Peredibacter","EBPR","Bacteria","Bdellovibrionota","Bacteriovoracia","Bacteriovoracales","Peredibacteraceae","Peredibacter","Genus:Peredibacter","Bacteria","Firmicutes","Bacilli","Paenibacillales","NBRC-103111","VKM-B-2647","Genus:VKM-B-2647"
